fips,state,county,seat,lat,lon,int_lat,int_lon,point_source
21087,KY,Green County,Greensburg,37.2597,-85.4978,37.278065,-85.537925,seat
21089,KY,Greenup County,Greenup,38.5736,-82.8336,38.563562,-82.93382,seat
21091,KY,Hancock County,Hawesville,37.8989,-86.7556,37.843325,-86.792761,seat
21093,KY,Hardin County,Elizabethtown,37.7,-85.866666666667,37.695836,-85.963183,seat
21095,KY,Harlan County,Harlan,36.8414,-83.32,36.859223,-83.221497,seat
21097,KY,Harrison County,Cynthiana,38.3883,-84.2969,38.444578,-84.334131,seat
21099,KY,Hart County,Munfordville,37.2767,-85.8978,37.305827,-85.878443,seat
21101,KY,Henderson County,Henderson,37.8356,-87.5808,37.792542,-87.572577,seat
21103,KY,Henry County,New Castle,38.4336,-85.1694,38.451383,-85.119647,seat
21105,KY,Hickman County,Clinton,36.6669,-88.9942,36.675896,-88.972084,seat
21107,KY,Hopkins County,Madisonville,37.3325,-87.50194,37.31107,-87.542196,seat
21109,KY,Jackson County,McKee,37.43028,-83.99333,37.403458,-84.020576,seat
21111,KY,Jefferson County,Louisville,38.256111111111,-85.751388888889,38.189532,-85.657624,seat
21113,KY,Jessamine County,Nicholasville,37.882777777778,-84.576666666667,37.873291,-84.58396,seat
21115,KY,Johnson County,Paintsville,37.811388888889,-82.806666666667,37.847756,-82.830121,seat
21117,KY,Kenton County,Independence,38.9536,-84.5469,38.930503,-84.533438,seat
21119,KY,Knott County,Hindman,37.3372,-82.9811,37.354368,-82.952546,seat
21121,KY,Knox County,Barbourville,36.861111111111,-83.879444444444,36.8885,-83.855551,seat
21123,KY,Larue County,Hodgenville,37.571111111111,-85.738611111111,37.544462,-85.696841,seat
21125,KY,Laurel County,London,37.1275,-84.0842,37.113268,-84.119395,seat
21127,KY,Lawrence County,Louisa,38.1119,-82.6058,38.074453,-82.73829,seat
21129,KY,Lee County,Beattyville,37.5772,-83.7097,37.608116,-83.719248,seat
21131,KY,Leslie County,Hyden,37.1633,-83.375,37.087846,-83.388617,seat
21133,KY,Letcher County,Whitesburg,37.1178,-82.8211,37.118536,-82.861251,seat
21135,KY,Lewis County,Vanceburg,38.5958,-83.3197,38.535047,-83.370143,seat
21137,KY,Lincoln County,Stanford,37.5322,-84.6603,37.457174,-84.658335,seat
21139,KY,Livingston County,Smithland,37.1394,-88.4028,37.209517,-88.363426,seat
21141,KY,Logan County,Russellville,36.8425,-86.892777777778,36.859607,-86.881288,seat
21143,KY,Lyon County,Eddyville,37.0806,-88.0694,37.023976,-88.083391,seat
21145,KY,McCracken County,Paducah,37.072222222222,-88.6275,37.054111,-88.712454,seat
21147,KY,McCreary County,Whitley City,36.7244,-84.4703,36.731136,-84.491052,seat
21149,KY,McLean County,Calhoun,37.5386,-87.2594,37.526707,-87.265597,seat
21151,KY,Madison County,Richmond,37.744722222222,-84.293611111111,37.725511,-84.278362,seat
21153,KY,Magoffin County,Salyersville,37.748055555556,-83.063055555556,37.698983,-83.069721,seat
21155,KY,Marion County,Lebanon,37.5706,-85.2564,37.552604,-85.268959,seat
21157,KY,Marshall County,Benton,36.8553,-88.3542,36.882017,-88.332752,seat
21159,KY,Martin County,Inez,37.8664,-82.5392,37.796774,-82.506623,seat
21161,KY,Mason County,Maysville,38.643888888889,-83.775833333333,38.594137,-83.828125,seat
21163,KY,Meade County,Brandenburg,37.9928,-86.1747,37.967476,-86.200863,seat
21165,KY,Menifee County,Frenchburg,37.9531,-83.6272,37.935485,-83.589355,seat
21167,KY,Mercer County,Harrodsburg,37.7639,-84.8461,37.812085,-84.879695,seat
21169,KY,Metcalfe County,Edmonton,36.9803,-85.6203,36.99243,-85.633456,seat
21171,KY,Monroe County,Tompkinsville,36.6994,-85.6919,36.714077,-85.713508,seat
21173,KY,Montgomery County,Mount Sterling,38.0567,-83.9444,38.038109,-83.912416,seat
21175,KY,Morgan County,West Liberty,37.9164,-83.2614,37.92294,-83.258944,seat
21177,KY,Muhlenberg County,Greenville,37.207222222222,-87.176388888889,37.213816,-87.134092,seat
21179,KY,Nelson County,Bardstown,37.81528,-85.46278,37.80312,-85.465931,seat
21181,KY,Nicholas County,Carlisle,38.315833333333,-84.031944444444,38.338031,-84.026223,seat
21183,KY,Ohio County,Hartford,37.4503,-86.9019,37.477859,-86.844871,seat
21185,KY,Oldham County,La Grange,38.4067,-85.3794,38.400127,-85.45615,seat
21187,KY,Owen County,Owenton,38.5367,-84.8394,38.499395,-84.84159,seat
21189,KY,Owsley County,Booneville,37.4747,-83.6767,37.423622,-83.691637,seat
21191,KY,Pendleton County,Falmouth,38.6739,-84.3342,38.696284,-84.351943,seat
21193,KY,Perry County,Hazard,37.2486,-83.195,37.241282,-83.217772,seat
21195,KY,Pike County,Pikeville,37.4772,-82.53,37.486031,-82.410912,seat
21197,KY,Powell County,Stanton,37.8475,-83.8592,37.809567,-83.831235,seat
21199,KY,Pulaski County,Somerset,37.0831,-84.6094,37.107428,-84.576969,seat
21201,KY,Robertson County,Mount Olivet,38.5319,-84.0372,38.513473,-84.06423,seat
21203,KY,Rockcastle County,Mount Vernon,37.3669,-84.3375,37.36105,-84.314368,seat
21205,KY,Rowan County,Morehead,38.183611111111,-83.441111111111,38.204266,-83.428079,seat
21207,KY,Russell County,Jamestown,36.9847,-85.0669,36.990587,-85.05495,seat
21209,KY,Scott County,Georgetown,38.2097,-84.56,38.28571,-84.57834,seat
21211,KY,Shelby County,Shelbyville,38.2122,-85.2258,38.239011,-85.228247,seat
21213,KY,Simpson County,Franklin,36.7225,-86.5775,36.740937,-86.581793,seat
21215,KY,Spencer County,Taylorsville,38.0347,-85.3439,38.025313,-85.317312,seat
21217,KY,Taylor County,Campbellsville,37.3458,-85.3456,37.36621,-85.328059,seat
21219,KY,Todd County,Elkton,36.8089,-87.1564,36.840338,-87.183642,seat
21221,KY,Trigg County,Cadiz,36.8678,-87.8175,36.807681,-87.858652,seat
21223,KY,Trimble County,Bedford,38.5919,-85.3172,38.62004,-85.351208,seat
21225,KY,Union County,Morganfield,37.6844,-87.9119,37.658029,-87.95165,seat
21227,KY,Warren County,Bowling Green,36.981666666667,-86.444444444444,36.995634,-86.423579,seat
21229,KY,Washington County,Springfield,37.6864,-85.2219,37.754209,-85.175416,seat
21231,KY,Wayne County,Monticello,36.8381,-84.85,36.800772,-84.82659,seat
21233,KY,Webster County,Dixon,37.51,-87.6986,37.520375,-87.685206,seat
21235,KY,Whitley County,Williamsburg,36.7367,-84.1647,36.758024,-84.144648,seat
21237,KY,Wolfe County,Campton,37.7347,-83.5483,37.743893,-83.49511,seat
21239,KY,Woodford County,Versailles,38.0547,-84.7308,38.043103,-84.748855,seat
22001,LA,Acadia Parish,Crowley,30.2136,-92.3736,30.291497,-92.411037,seat
22003,LA,Allen Parish,Oberlin,30.6194,-92.7642,30.652744,-92.819605,seat
22005,LA,Ascension Parish,Donaldsonville,30.1,-90.994166666667,30.206444,-90.912502,seat
22007,LA,Assumption Parish,Napoleonville,29.9378,-91.0267,29.9033,-91.065219,seat
22009,LA,Avoyelles Parish,Marksville,31.12639,-92.06583,31.088503,-91.983275,seat
22011,LA,Beauregard Parish,DeRidder,30.851388888889,-93.290277777778,30.645018,-93.340253,seat
22013,LA,Bienville Parish,Arcadia,32.55167,-92.92417,32.340952,-93.041151,seat
22015,LA,Bossier Parish,Benton,32.6947,-93.7406,32.698481,-93.626561,seat
22017,LA,Caddo Parish,Shreveport,32.508055555556,-93.762777777778,32.580106,-93.88497,seat
22019,LA,Calcasieu Parish,Lake Charles,30.214722222222,-93.208611111111,30.229559,-93.358015,seat
22021,LA,Caldwell Parish,Columbia,32.1042,-92.0769,32.101219,-92.114231,seat
22023,LA,Cameron Parish,Cameron,29.795833333333,-93.320833333333,29.871812,-93.164948,seat
22025,LA,Catahoula Parish,Harrisonburg,31.7722,-91.8275,31.666517,-91.846703,seat
22027,LA,Claiborne Parish,Homer,32.79181,-93.05572,32.82716,-92.989728,seat
22029,LA,Concordia Parish,Vidalia,31.5683,-91.4342,31.469805,-91.626315,seat
22031,LA,De Soto Parish,Mansfield,32.03278,-93.70222,32.059248,-93.740797,seat
22033,LA,East Baton Rouge Parish,Baton Rouge,30.4475,-91.178611111111,30.54393,-91.093131,seat
22035,LA,East Carroll Parish,Lake Providence,32.805277777778,-91.179444444444,32.73017,-91.234141,seat
22037,LA,East Feliciana Parish,Clinton,30.86574,-91.01566,30.839784,-91.043434,seat
22039,LA,Evangeline Parish,Ville Platte,30.6892,-92.2775,30.720693,-92.404086,seat
22041,LA,Franklin Parish,Winnsboro,32.1633,-91.7233,32.139076,-91.672371,seat
22043,LA,Grant Parish,Colfax,31.5197,-92.7083,31.597787,-92.561716,seat
22045,LA,Iberia Parish,New Iberia,30.0036,-91.8183,29.606013,-91.842706,seat
22047,LA,Iberville Parish,Plaquemine,30.2842,-91.2406,30.270653,-91.365872,seat
22049,LA,Jackson Parish,Jonesboro,32.241111111111,-92.715833333333,32.30429,-92.5617,seat
22051,LA,Jefferson Parish,Gretna,29.9164,-90.0542,29.5033,-90.036231,seat
22053,LA,Jefferson Davis Parish,Jennings,30.2222,-92.6569,30.269529,-92.816221,seat
22055,LA,Lafayette Parish,Lafayette,30.243062,-92.012649,30.206507,-92.06417,seat
22057,LA,Lafourche Parish,Thibodaux,29.7922,-90.82,29.491992,-90.394849,seat
22059,LA,LaSalle Parish,Jena,31.683333333333,-92.133333333333,31.680083,-92.161596,seat
22061,LA,Lincoln Parish,Ruston,32.52875,-92.638694444444,32.601823,-92.662303,seat
22063,LA,Livingston Parish,Livingston,30.4986,-90.7483,30.440419,-90.727474,seat
22065,LA,Madison Parish,Tallulah,32.4092,-91.1914,32.346878,-91.231932,seat
22067,LA,Morehouse Parish,Bastrop,32.7778,-91.915,32.820008,-91.800399,seat
22069,LA,Natchitoches Parish,Natchitoches,31.7431,-93.095,31.732509,-93.082546,seat
22071,LA,Orleans Parish,New Orleans,29.976111111111,-90.078333333333,30.05342,-89.934502,seat
22073,LA,Ouachita Parish,Monroe,32.5094,-92.1183,32.480932,-92.151581,seat
22075,LA,Plaquemines Parish,Pointe à la Hache,29.576388888889,-89.791666666667,29.282447,-89.576068,seat
22077,LA,Pointe Coupee Parish,New Roads,30.6964,-91.4389,30.708319,-91.604621,seat
22079,LA,Rapides Parish,Alexandria,31.31125,-92.445194444444,31.193204,-92.535953,seat
22081,LA,Red River Parish,Coushatta,32.0231,-93.3417,32.101213,-93.34905,seat
22083,LA,Richland Parish,Rayville,32.47736,-91.75485,32.413158,-91.748353,seat
22085,LA,Sabine Parish,Many,31.5675,-93.4775,31.560402,-93.559579,seat
22087,LA,St. Bernard Parish,Chalmette,29.9456,-89.9617,29.91811,-89.263494,seat
22089,LA,St. Charles Parish,Hahnville,29.9669,-90.41,29.905722,-90.357855,seat
22091,LA,St. Helena Parish,Greensburg,30.8281,-90.6692,30.822539,-90.708307,seat
22093,LA,St. James Parish,Convent,30.020833333333,-90.829722222222,30.024777,-90.793956,seat
22095,LA,St. John the Baptist Parish,Edgard,30.0339,-90.5539,30.144068,-90.49096,seat
22097,LA,St. Landry Parish,Opelousas,30.533527777778,-92.0815,30.583441,-91.989274,seat
22099,LA,St. Martin Parish,St. Martinville,30.125,-91.8306,30.121433,-91.611481,seat
22101,LA,St. Mary Parish,Franklin,29.7917,-91.5083,29.629349,-91.463804,seat
22103,LA,St. Tammany Parish,Covington,30.4789,-90.1042,30.410022,-89.951962,seat
22105,LA,Tangipahoa Parish,Amite City,30.72861,-90.50833,30.621348,-90.40649,seat
22107,LA,Tensas Parish,St. Joseph,31.9186,-91.2383,32.001489,-91.342576,seat
22109,LA,Terrebonne Parish,Houma,29.595777777778,-90.719527777778,29.33413,-90.843674,seat
22111,LA,Union Parish,Farmerville,32.77347,-92.4057,32.829349,-92.37565,seat
22113,LA,Vermilion Parish,Abbeville,29.9725,-92.129166666667,29.806638,-92.321394,seat
22115,LA,Vernon Parish,Leesville,31.1436,-93.2711,31.102841,-93.18833,seat
22117,LA,Washington Parish,Franklinton,30.84731,-90.15527,30.852144,-90.046253,seat
22119,LA,Webster Parish,Minden,32.615416666667,-93.286833333333,32.732152,-93.339825,seat
22121,LA,West Baton Rouge Parish,Port Allen,30.4536,-91.21,30.464052,-91.309808,seat
22123,LA,West Carroll Parish,Oak Grove,32.86111,-91.38889,32.79248,-91.451998,seat
22125,LA,West Feliciana Parish,St. Francisville,30.7847,-91.3806,30.873364,-91.421776,seat
22127,LA,Winn Parish,Winnfield,31.9233,-92.6403,31.941187,-92.641269,seat
23001,ME,Androscoggin County,Auburn,44.089166666667,-70.241388888889,44.167681,-70.207435,seat
23003,ME,Aroostook County,Houlton,46.133333333333,-67.839444444444,46.709193,-68.612409,seat
23005,ME,Cumberland County,Portland,43.66,-70.255,43.808348,-70.330375,seat
23007,ME,Franklin County,Farmington,44.665555555556,-70.146944444444,44.976724,-70.414935,seat
23009,ME,Hancock County,Ellsworth,44.543055555556,-68.420277777778,44.564906,-68.370703,seat
23011,ME,Kennebec County,Augusta,44.310555555556,-69.779444444444,44.417012,-69.765764,seat
23013,ME,Knox County,Rockland,44.109444444444,-69.114722222222,44.042045,-69.038514,seat
23015,ME,Lincoln County,Wiscasset,44.002808,-69.665864,43.994781,-69.513624,seat
23017,ME,Oxford County,Paris,44.259722222222,-70.500555555556,44.4945,-70.734421,seat
23019,ME,Penobscot County,Bangor,44.803055555556,-68.7675,45.409284,-68.666616,seat
23021,ME,Piscataquis County,Dover-Foxcroft,45.186111111111,-69.220277777778,45.915639,-69.102231,seat
23023,ME,Sagadahoc County,Bath,43.916388888889,-69.8225,43.916845,-69.844227,seat
23025,ME,Somerset County,Skowhegan,44.764809833333,-69.718388888889,45.503646,-69.95611,seat
23027,ME,Waldo County,Belfast,44.426111111111,-69.008333333333,44.505822,-69.138961,seat
23029,ME,Washington County,Machias,44.683333333333,-67.466666666667,44.967009,-67.609354,seat
23031,ME,York County,Alfred,43.4825,-70.718611111111,43.426019,-70.668425,seat
24001,MD,Allegany County,Cumberland,39.652777777778,-78.7625,39.612313,-78.703104,seat
24003,MD,Anne Arundel County,Annapolis,38.978611111111,-76.491944444444,38.991617,-76.560894,seat
24005,MD,Baltimore County,Towson,39.393055555556,-76.609444444444,39.443167,-76.616569,seat
24009,MD,Calvert County,Prince Frederick,38.548611111111,-76.588611111111,38.522719,-76.529762,seat
24011,MD,Caroline County,Denton,38.883888888889,-75.826666666667,38.871531,-75.831662,seat
24013,MD,Carroll County,Westminster,39.576666666667,-77.0,39.563328,-77.01533,seat
24015,MD,Cecil County,Elkton,39.607777777778,-75.829722222222,39.562354,-75.941585,seat
24017,MD,Charles County,La Plata,38.534166666667,-76.973333333333,38.472853,-77.015427,seat
24019,MD,Dorchester County,Cambridge,38.566388888889,-76.076944444444,38.429196,-76.047433,seat
24021,MD,Frederick County,Frederick,39.426294,-77.420403,39.470177,-77.397636,seat
24023,MD,Garrett County,Oakland,39.41048,-79.40438,39.547299,-79.274619,seat
24025,MD,Harford County,Bel Air,39.5355063,-76.3490396,39.537429,-76.299789,seat
24027,MD,Howard County,Ellicott City,39.268055555556,-76.798888888889,39.252264,-76.924406,seat
24029,MD,Kent County,Chestertown,39.209166666667,-76.066666666667,39.241279,-76.125987,seat
24031,MD,Montgomery County,Rockville,39.084,-77.15276,39.137381,-77.203063,seat
24033,MD,Prince George's County,Upper Marlboro,38.816388888889,-76.753333333333,38.829278,-76.848188,seat
24035,MD,Queen Anne's County,Centreville,39.046111111111,-76.064444444444,39.040693,-76.082405,seat
24037,MD,St. Mary's County,Leonardtown,38.295277777778,-76.638055555556,38.223077,-76.534487,seat
24039,MD,Somerset County,Princess Anne,38.209722222222,-75.695,38.07445,-75.853323,seat
24041,MD,Talbot County,Easton,38.771666666667,-76.070555555556,38.748349,-76.178476,seat
24043,MD,Washington County,Hagerstown,39.642777777778,-77.72,39.603621,-77.814671,seat
24045,MD,Wicomico County,Salisbury,38.361111111111,-75.6,38.36737,-75.632083,seat
24047,MD,Worcester County,Snow Hill,38.175,-75.390833333333,38.222133,-75.309931,seat
24510,MD,Baltimore city,(internal point),39.300032,-76.610476,39.300032,-76.610476,internal_point
25001,MA,Barnstable County,Barnstable,41.7,-70.3,41.706123,-70.164823,seat
25003,MA,Berkshire County,Pittsfield,42.45,-73.25,42.371493,-73.217928,seat
25005,MA,Bristol County,Taunton,41.9,-71.090277777778,41.748588,-71.088894,seat
25007,MA,Dukes County,Edgartown,41.388888888889,-70.513888888889,41.38097,-70.701499,seat
25009,MA,Essex County,Salem,42.516845,-70.898503,42.642708,-70.864909,seat
25011,MA,Franklin County,Greenfield,42.5875,-72.6,42.584504,-72.591792,seat
25013,MA,Hampden County,Springfield,42.112411,-72.547455,42.136198,-72.635648,seat
25015,MA,Hampshire County,Northampton,42.325,-72.641666666667,42.339459,-72.663694,seat
25017,MA,Middlesex County,Cambridge,42.375,-71.106111111111,42.481718,-71.394916,seat
25019,MA,Nantucket County,Nantucket,41.2833,-70.1,41.293392,-70.102164,seat
25021,MA,Norfolk County,Dedham,42.2417,-71.1667,42.171738,-71.18111,seat
25023,MA,Plymouth County,Plymouth,41.958611111111,-70.667777777778,41.987196,-70.741942,seat
25025,MA,Suffolk County,Boston,42.360277777778,-71.057777777778,42.338551,-71.018253,seat
25027,MA,Worcester County,Worcester,42.271388888889,-71.798888888889,42.311693,-71.940282,seat
26001,MI,Alcona County,Harrisville,44.656388888889,-83.294722222222,44.657509,-83.29458,seat
26003,MI,Alger County,Munising,46.411111111111,-86.647777777778,46.521736,-86.657119,seat
26005,MI,Allegan County,Allegan,42.529166666667,-85.855277777778,42.421251,-86.261403,seat
26007,MI,Alpena County,Alpena,45.061666666667,-83.432777777778,44.894954,-83.426574,seat
26009,MI,Antrim County,Bellaire,44.973611111111,-85.205833333333,45.005455,-85.175639,seat
26011,MI,Arenac County,Standish,43.983055555556,-83.958888888889,44.036833,-83.740675,seat
26013,MI,Baraga County,L'Anse,46.756666666667,-88.453333333333,46.695859,-88.36181,seat
26015,MI,Barry County,Hastings,42.645833333333,-85.290833333333,42.582811,-85.31455,seat
26017,MI,Bay County,Bay City,43.59505,-83.888639,43.699711,-83.978701,seat
26019,MI,Benzie County,Beulah,44.629444444444,-86.095833333333,44.636844,-86.231999,seat
26021,MI,Berrien County,St. Joseph,42.098055555556,-86.484166666667,41.791382,-86.742543,seat
26023,MI,Branch County,Coldwater,41.94,-85.0,41.918455,-85.066885,seat
26025,MI,Calhoun County,Marshall,42.274167,-84.963333,42.24299,-85.012385,seat
26027,MI,Cass County,Cassopolis,41.911666666667,-86.01,41.917243,-86.000142,seat
26029,MI,Charlevoix County,Charlevoix,45.318055555556,-85.258333333333,45.618554,-85.543684,seat
26031,MI,Cheboygan County,Cheboygan,45.646944444444,-84.474444444444,45.476022,-84.495431,seat
26033,MI,Chippewa County,Sault Ste. Marie,46.496944444444,-84.345555555556,46.321819,-84.52063,seat
26035,MI,Clare County,Harrison,44.019166666667,-84.799444444444,43.991137,-84.838325,seat
26037,MI,Clinton County,St. Johns,43.000833333333,-84.556666666667,42.950455,-84.591695,seat
26039,MI,Crawford County,Grayling,44.661388888889,-84.714722222222,44.680175,-84.611343,seat
26041,MI,Delta County,Escanaba,45.745833333333,-87.064166666667,45.805229,-86.901938,seat
26043,MI,Dickinson County,Iron Mountain,45.8225,-88.0642,46.012833,-87.866139,seat
26045,MI,Eaton County,Charlotte,42.563611111111,-84.835833333333,42.58953,-84.84645,seat
26047,MI,Emmet County,Petoskey,45.373333333333,-84.955277777778,45.590094,-84.986822,seat
26049,MI,Genesee County,Flint,43.018888888889,-83.693333333333,43.021077,-83.706372,seat
26051,MI,Gladwin County,Gladwin,43.980833333333,-84.486388888889,43.98975,-84.389816,seat
26053,MI,Gogebic County,Bessemer,46.4813363,-90.0529504,46.488054,-89.788314,seat
26055,MI,Grand Traverse County,Traverse City,44.768055555556,-85.622222222222,44.718688,-85.553848,seat
26057,MI,Gratiot County,Ithaca,43.291666666667,-84.6075,43.292326,-84.60469,seat
26059,MI,Hillsdale County,Hillsdale,41.92005,-84.63051,41.927461,-84.637479,seat
26061,MI,Houghton County,Houghton,47.121111111111,-88.569444444444,46.998427,-88.651903,seat
